p,	r,	result
116923,	1,	Regular
116927,	1,	Regular
116929,	1,	Regular
116933,	1,	Regular
116953,	1,	Regular
116959,	1,	Regular
116969,	1,	Regular
116981,	1,	Regular
116989,	1,	Regular
116993,	1,	Regular
117017,	1,	Regular
117023,	1,	Regular
117037,	1,	Regular
117041,	1,	Regular
117043,	1,	Regular
117053,	1,	Regular
117071,	1,	Regular
117101,	1,	Regular
117109,	1,	Regular
117119,	1,	Regular
117127,	1,	Regular
117133,	1,	Regular
117163,	1,	Regular
117167,	1,	Regular
117191,	1,	Regular
117193,	1,	Regular
117203,	1,	Regular
117209,	1,	Regular
117223,	1,	Regular
117239,	1,	Regular
117241,	1,	Regular
117251,	1,	Regular
117259,	1,	Regular
117269,	1,	Regular
117281,	1,	Regular
117307,	1,	Regular
117319,	1,	Regular
117329,	1,	Regular
117331,	1,	Regular
117353,	1,	Regular
117361,	1,	Regular
117371,	1,	Regular
117373,	1,	Regular
117389,	1,	Regular
117413,	1,	Regular
117427,	1,	Regular
117431,	1,	Regular
117437,	1,	Regular
117443,	1,	Regular
117497,	1,	Regular
117499,	1,	Regular
117503,	1,	Regular
117511,	1,	Regular
117517,	1,	Regular
117529,	1,	Regular
117539,	1,	Regular
117541,	1,	Regular
117563,	1,	Regular
117571,	1,	Regular
117577,	1,	Regular
117617,	1,	Regular
117619,	1,	Regular
117643,	1,	Regular
117659,	1,	Regular
117671,	1,	Regular
117673,	1,	Regular
117679,	1,	Regular
117701,	1,	Regular
117703,	1,	Regular
117709,	1,	Regular
117721,	1,	Regular
117727,	1,	Regular
117731,	1,	Regular
117751,	1,	Regular
117757,	1,	Regular
117763,	1,	Regular
117773,	1,	Regular
117779,	1,	Regular
117787,	1,	Regular
117797,	1,	Regular
117809,	1,	Regular
117811,	1,	Regular
117833,	1,	Regular
117839,	1,	Regular
117841,	1,	Regular
117851,	1,	Regular
117877,	1,	Regular
117881,	1,	Regular
117883,	1,	Regular
117889,	1,	Regular
117899,	1,	Regular
117911,	1,	Regular
117917,	1,	Regular
117937,	1,	Regular
117959,	1,	Regular
117973,	1,	Regular
117977,	1,	Regular
117979,	1,	Regular
117989,	1,	Regular
117991,	1,	Regular
118033,	1,	Regular
118037,	1,	Regular
118043,	1,	Regular
118051,	1,	Regular
118057,	1,	Regular
118061,	1,	Regular
118081,	1,	Regular
118093,	1,	Regular
118127,	1,	Regular
118147,	1,	Regular
118163,	1,	Regular
118169,	1,	Regular
118171,	1,	Regular
118189,	1,	Regular
118211,	1,	Regular
118213,	1,	Regular
118219,	1,	Regular
118247,	1,	Regular
118249,	1,	Regular
118253,	1,	Regular
118259,	1,	Regular
118273,	1,	Regular
118277,	1,	Regular
118297,	1,	Regular
118343,	1,	Regular
118361,	1,	Regular
118369,	1,	Regular
118373,	1,	Regular
118387,	1,	Regular
118399,	1,	Regular
118409,	1,	Regular
118411,	1,	Regular
118423,	1,	Regular
118429,	1,	Regular
118453,	1,	Regular
118457,	1,	Regular
118463,	1,	Regular
118471,	1,	Regular
118493,	1,	Regular
118529,	1,	Regular
118543,	1,	Regular
118549,	1,	Regular
118571,	1,	Regular
118583,	1,	Regular
118589,	1,	Regular
118603,	1,	Regular
118619,	1,	Regular
118621,	1,	Regular
118633,	1,	Regular
118661,	1,	Regular
118669,	1,	Regular
118673,	1,	Regular
118681,	1,	Regular
118687,	1,	Regular
118691,	1,	Regular
118709,	1,	Regular
118717,	1,	Regular
118739,	1,	Regular
118747,	1,	Regular
118751,	1,	Regular
118757,	1,	Regular
118787,	1,	Regular
118799,	1,	Regular
118801,	1,	Regular
118819,	1,	Regular
118831,	1,	Regular
118843,	1,	Regular
118861,	1,	Regular
118873,	1,	Regular
118891,	1,	Regular
118897,	1,	Regular
118901,	1,	Regular
118903,	1,	Regular
118907,	1,	Regular
118913,	1,	Regular
118927,	1,	Regular
118931,	1,	Regular
118967,	1,	Regular
118973,	1,	Regular
119027,	1,	Regular
119033,	1,	Regular
119039,	1,	Regular
119047,	1,	Regular
119057,	1,	Regular
119069,	1,	Regular
119083,	1,	Regular
119087,	1,	Regular
119089,	1,	Regular
119099,	1,	Regular
119101,	1,	Regular
119107,	1,	Regular
119129,	1,	Regular
119131,	1,	Regular
119159,	1,	Regular
119173,	1,	Regular
119179,	1,	Regular
119183,	1,	Regular
119191,	1,	Regular
119227,	1,	Regular
119233,	1,	Regular
119237,	1,	Regular
119243,	1,	Regular
119267,	1,	Regular
119291,	1,	Regular
119293,	1,	Regular
119297,	1,	Regular
119299,	1,	Regular
119311,	1,	Regular
119321,	1,	Regular
119359,	1,	Regular
119363,	1,	Regular
119389,	1,	Regular
119417,	1,	Regular
119419,	1,	Regular
119429,	1,	Regular
119447,	1,	Regular
119489,	1,	Regular
119503,	1,	Regular
119513,	1,	Regular
119533,	1,	Regular
119549,	1,	Regular
119551,	1,	Regular
119557,	1,	Regular
119563,	1,	Regular
119569,	1,	Regular
119591,	1,	Regular
119611,	1,	Regular
119617,	1,	Regular
119627,	1,	Regular
119633,	1,	Regular
119653,	1,	Regular
119657,	1,	Regular
119659,	1,	Regular
119671,	1,	Regular
119677,	1,	Regular
119687,	1,	Regular
119689,	1,	Regular
119699,	1,	Regular
119701,	1,	Regular
119723,	1,	Regular
119737,	1,	Regular
119747,	1,	Regular
119759,	1,	Regular
119771,	1,	Regular
119773,	1,	Regular
119783,	1,	Regular
119797,	1,	Regular
119809,	1,	Regular
119813,	1,	Regular
119827,	1,	Regular
119831,	1,	Regular
119839,	1,	Regular
119849,	1,	Regular
119851,	1,	Regular
119869,	1,	Regular
119881,	1,	Regular
119891,	1,	Regular
119921,	1,	Regular
119923,	1,	Regular
119929,	1,	Regular
119953,	1,	Regular
119963,	1,	Regular
119971,	1,	Regular
119981,	1,	Regular
119983,	1,	Regular
119993,	1,	Regular
120011,	1,	Regular
120017,	1,	Regular
120041,	1,	Regular
120047,	1,	Regular
120049,	1,	Regular
120067,	1,	Regular
120077,	1,	Regular
120079,	1,	Regular
120091,	1,	Regular
120097,	1,	Regular
120103,	1,	Regular
120121,	1,	Regular
120157,	1,	Regular
120163,	1,	Regular
120167,	1,	Regular
120181,	1,	Regular
120193,	1,	Regular
120199,	1,	Regular
120209,	1,	Regular
120223,	1,	Regular
120233,	1,	Regular
120247,	1,	Regular
120277,	1,	Regular
120283,	1,	Regular
120293,	1,	Regular
120299,	1,	Regular
120319,	1,	Regular
120331,	1,	Regular
120349,	1,	Regular
120371,	1,	Regular
120383,	1,	Regular
120391,	1,	Regular
120397,	1,	Regular
120401,	1,	Regular
120413,	1,	Regular
120427,	1,	Regular
120431,	1,	Regular
120473,	1,	Regular
120503,	1,	Regular
120511,	1,	Regular
120539,	1,	Regular
120551,	1,	Regular
120557,	1,	Regular
120563,	1,	Regular
120569,	1,	Regular
120577,	1,	Regular
120587,	1,	Regular
120607,	1,	Regular
120619,	1,	Regular
120623,	1,	Regular
120641,	1,	Regular
120647,	1,	Regular
120661,	1,	Regular
120671,	1,	Regular
120677,	1,	Regular
120689,	1,	Regular
120691,	1,	Regular
120709,	1,	Regular
120713,	1,	Regular
120721,	1,	Regular
120737,	1,	Regular
120739,	1,	Regular
120749,	1,	Regular
120763,	1,	Regular
120767,	1,	Regular
120779,	1,	Regular
120811,	1,	Regular
120817,	1,	Regular
120823,	1,	Regular
120829,	1,	Regular
120833,	1,	Regular
120847,	1,	Regular
120851,	1,	Regular
120863,	1,	Regular
120871,	1,	Regular
120877,	1,	Regular
120889,	1,	Regular
120899,	1,	Regular
120907,	1,	Regular
120917,	1,	Regular
120919,	1,	Regular
120929,	1,	Regular
120937,	1,	Regular
120941,	1,	Regular
120943,	1,	Regular
120947,	1,	Regular
120977,	1,	Regular
120997,	1,	Regular
121001,	1,	Regular
121007,	1,	Regular
121013,	1,	Regular
121019,	1,	Regular
121021,	1,	Regular
121039,	1,	Regular
121061,	1,	Regular
121063,	1,	Regular
121067,	1,	Regular
121081,	1,	Regular
121123,	1,	Regular
121139,	1,	Regular
121151,	1,	Regular
121157,	1,	Regular
121169,	1,	Regular
121171,	1,	Regular
121181,	1,	Regular
121189,	1,	Regular
121229,	1,	Regular
121259,	1,	Regular
121267,	1,	Regular
121271,	1,	Regular
121283,	1,	Regular
121291,	1,	Regular
121309,	1,	Regular
121313,	1,	Regular
121321,	1,	Regular
121327,	1,	Regular
121333,	1,	Regular
121343,	1,	Regular
121349,	1,	Regular
121351,	1,	Regular
121357,	1,	Regular
121367,	1,	Regular
121369,	1,	Regular
121379,	1,	Regular
121403,	1,	Regular
121421,	1,	Regular
121439,	1,	Regular
121441,	1,	Regular
121447,	1,	Regular
121453,	1,	Regular
121469,	1,	Regular
121487,	1,	Regular
121493,	1,	Regular
121501,	1,	Regular
121507,	1,	Regular
121523,	1,	Regular
121531,	1,	Regular
121547,	1,	Regular
121553,	1,	Regular
121559,	1,	Regular
121571,	1,	Regular
121577,	1,	Regular
121579,	1,	Regular
121591,	1,	Regular
121607,	1,	Regular
121609,	1,	Regular
121621,	1,	Regular
121631,	1,	Regular
121633,	1,	Regular
121637,	1,	Regular
121661,	1,	Regular
121687,	1,	Regular
121697,	1,	Regular
121711,	1,	Regular
121721,	1,	Regular
121727,	1,	Regular
121763,	1,	Regular
121787,	1,	Regular
121789,	1,	Regular
121843,	1,	Regular
121853,	1,	Regular
121867,	1,	Regular
121883,	1,	Regular
121889,	1,	Regular
121909,	1,	Regular
121921,	1,	Regular
121931,	1,	Regular
121937,	1,	Regular
121949,	1,	Regular
121951,	1,	Regular
121963,	1,	Regular
121967,	1,	Regular
121993,	1,	Regular
121997,	1,	Regular
122011,	1,	Regular
122021,	1,	Regular
122027,	1,	Regular
122029,	1,	Regular
122033,	1,	Regular
122039,	1,	Regular
122041,	1,	Regular
122051,	1,	Regular
122053,	1,	Regular
122069,	1,	Regular
122081,	1,	Regular
122099,	1,	Regular
122117,	1,	Regular
122131,	1,	Regular
122147,	1,	Regular
122149,	1,	Regular
122167,	1,	Regular
122173,	1,	Regular
122201,	1,	Regular
122203,	1,	Regular
122207,	1,	Regular
122209,	1,	Regular
122219,	1,	Regular
122231,	1,	Regular
122251,	1,	Regular
122263,	1,	Regular
122267,	1,	Regular
122273,	1,	Regular
122279,	1,	Regular
122299,	1,	Regular
122321,	1,	Regular
122323,	1,	Regular
122327,	1,	Regular
122347,	1,	Regular
122363,	1,	Regular
122387,	1,	Regular
122389,	1,	Regular
122393,	1,	Regular
122399,	1,	Regular
122401,	1,	Regular
122443,	1,	Regular
122449,	1,	Regular
122453,	1,	Regular
122471,	1,	Regular
122477,	1,	Regular
122489,	1,	Regular
122497,	1,	Regular
122501,	1,	Regular
122503,	1,	Regular
122509,	1,	Regular
122527,	1,	Regular
122533,	1,	Regular
122557,	1,	Regular
122561,	1,	Regular
122579,	1,	Regular
122597,	1,	Regular
122599,	1,	Regular
122609,	1,	Regular
122611,	1,	Regular
122651,	1,	Regular
122653,	1,	Regular
122663,	1,	Regular
122693,	1,	Regular
122701,	1,	Regular
122719,	1,	Regular
122741,	1,	Regular
122743,	1,	Regular
122753,	1,	Regular
122761,	1,	Regular
122777,	1,	Regular
122789,	1,	Regular
122819,	1,	Regular
122827,	1,	Regular
122833,	1,	Regular
122839,	1,	Regular
122849,	1,	Regular
122861,	1,	Regular
122867,	1,	Regular
122869,	1,	Regular
122887,	1,	Regular
122891,	1,	Regular
122921,	1,	Regular
122929,	1,	Regular
122939,	1,	Regular
122953,	1,	Regular
122957,	1,	Regular
122963,	1,	Regular
122971,	1,	Regular
123001,	1,	Regular
123007,	1,	Regular
123017,	1,	Regular
123031,	1,	Regular
123049,	1,	Regular
123059,	1,	Regular
123077,	1,	Regular
123083,	1,	Regular
123091,	1,	Regular
123113,	1,	Regular
123121,	1,	Regular
123127,	1,	Regular
123143,	1,	Regular
123169,	1,	Regular
123191,	1,	Regular
123203,	1,	Regular
123209,	1,	Regular
123217,	1,	Regular
123229,	1,	Regular
123239,	1,	Regular
123259,	1,	Regular
123269,	1,	Regular
123289,	1,	Regular
123307,	1,	Regular
123311,	1,	Regular
123323,	1,	Regular
123341,	1,	Regular
123373,	1,	Regular
123377,	1,	Regular
123379,	1,	Regular
123397,	1,	Regular
123401,	1,	Regular
123407,	1,	Regular
123419,	1,	Regular
123427,	1,	Regular
123433,	1,	Regular
123439,	1,	Regular
123449,	1,	Regular
123457,	1,	Regular
123479,	1,	Regular
123491,	1,	Regular
123493,	1,	Regular
123499,	1,	Regular
123503,	1,	Regular
123517,	1,	Regular
123527,	1,	Regular
123547,	1,	Regular
123551,	1,	Regular
123553,	1,	Regular
123581,	1,	Regular
123583,	1,	Regular
123593,	1,	Regular
123601,	1,	Regular
123619,	1,	Regular
123631,	1,	Regular
123637,	1,	Regular
123653,	1,	Regular
123661,	1,	Regular
123667,	1,	Regular
123677,	1,	Regular
123701,	1,	Regular
123707,	1,	Regular
123719,	1,	Regular
123727,	1,	Regular
123731,	1,	Regular
123733,	1,	Regular
123737,	1,	Regular
123757,	1,	Regular
123787,	1,	Regular
123791,	1,	Regular
123803,	1,	Regular
123817,	1,	Regular
123821,	1,	Regular
123829,	1,	Regular
123833,	1,	Regular
123853,	1,	Regular
123863,	1,	Regular
123887,	1,	Regular
123911,	1,	Regular
123923,	1,	Regular
123931,	1,	Regular
123941,	1,	Regular
123953,	1,	Regular
123973,	1,	Regular
123979,	1,	Regular
123983,	1,	Regular
123989,	1,	Regular
123997,	1,	Regular
124001,	1,	Regular
124021,	1,	Regular
124067,	1,	Regular
124087,	1,	Regular
124097,	1,	Regular
124121,	1,	Regular
124123,	1,	Regular
124133,	1,	Regular
124139,	1,	Regular
124147,	1,	Regular
124153,	1,	Regular
124171,	1,	Regular
124181,	1,	Regular
124183,	1,	Regular
124193,	1,	Regular
124199,	1,	Regular
124213,	1,	Regular
124231,	1,	Regular
124247,	1,	Regular
124249,	1,	Regular
124277,	1,	Regular
124291,	1,	Regular
124297,	1,	Regular
124301,	1,	Regular
124303,	1,	Regular
124309,	1,	Regular
124337,	1,	Regular
124339,	1,	Regular
124343,	1,	Regular
124349,	1,	Regular
124351,	1,	Regular
124363,	1,	Regular
124367,	1,	Regular
124427,	1,	Regular
124429,	1,	Regular
124433,	1,	Regular
124447,	1,	Regular
124459,	1,	Regular
124471,	1,	Regular
124477,	1,	Regular
124489,	1,	Regular
124493,	1,	Regular
124513,	1,	Regular
124529,	1,	Regular
124541,	1,	Regular
124543,	1,	Regular
124561,	1,	Regular
124567,	1,	Regular
124577,	1,	Regular
124601,	1,	Regular
124633,	1,	Regular
124643,	1,	Regular
124669,	1,	Regular
124673,	1,	Regular
124679,	1,	Regular
124693,	1,	Regular
124699,	1,	Regular
124703,	1,	Regular
124717,	1,	Regular
124721,	1,	Regular
124739,	1,	Regular
124753,	1,	Regular
124759,	1,	Regular
124769,	1,	Regular
124771,	1,	Regular
124777,	1,	Regular
124781,	1,	Regular
124783,	1,	Regular
124793,	1,	Regular
124799,	1,	Regular
124819,	1,	Regular
124823,	1,	Regular
124847,	1,	Regular
124853,	1,	Regular
124897,	1,	Regular
124907,	1,	Regular
124909,	1,	Regular
124919,	1,	Regular
124951,	1,	Regular
124979,	1,	Regular
124981,	1,	Regular
124987,	1,	Regular
124991,	1,	Regular
125003,	1,	Regular
125017,	1,	Regular
125029,	1,	Regular
125053,	1,	Regular
125063,	1,	Regular
125093,	1,	Regular
125101,	1,	Regular
125107,	1,	Regular
125113,	1,	Regular
125117,	1,	Regular
125119,	1,	Regular
125131,	1,	Regular
125141,	1,	Regular
125149,	1,	Regular
125183,	1,	Regular
125197,	1,	Regular
125201,	1,	Regular
125207,	1,	Regular
125219,	1,	Regular
125221,	1,	Regular
125231,	1,	Regular
125243,	1,	Regular
125261,	1,	Regular
125269,	1,	Regular
125287,	1,	Regular
125299,	1,	Regular
125303,	1,	Regular
125311,	1,	Regular
125329,	1,	Regular
125339,	1,	Regular
125353,	1,	Regular
125371,	1,	Regular
125383,	1,	Regular
125387,	1,	Regular
125399,	1,	Regular
125407,	1,	Regular
125423,	1,	Regular
125429,	1,	Regular
125441,	1,	Regular
125453,	1,	Regular
125471,	1,	Regular
125497,	1,	Regular
125507,	1,	Regular
125509,	1,	Regular
125527,	1,	Regular
125539,	1,	Regular
125551,	1,	Regular
125591,	1,	Regular
125597,	1,	Regular
125617,	1,	Regular
125621,	1,	Regular
125627,	1,	Regular
125639,	1,	Regular
125641,	1,	Regular
125651,	1,	Regular
125659,	1,	Regular
125669,	1,	Regular
125683,	1,	Regular
125687,	1,	Regular
125693,	1,	Regular
125707,	1,	Regular
125711,	1,	Regular
125717,	1,	Regular
125731,	1,	Regular
125737,	1,	Regular
125743,	1,	Regular
125753,	1,	Regular
125777,	1,	Regular
125789,	1,	Regular
125791,	1,	Regular
125803,	1,	Regular
125813,	1,	Regular
125821,	1,	Regular
125863,	1,	Regular
125887,	1,	Regular
125897,	1,	Regular
125899,	1,	Regular
125921,	1,	Regular
125927,	1,	Regular
125929,	1,	Regular
125933,	1,	Regular
125941,	1,	Regular
125959,	1,	Regular
125963,	1,	Regular
126001,	1,	Regular
126011,	1,	Regular
126013,	1,	Regular
126019,	1,	Regular
126023,	1,	Regular
126031,	1,	Regular
126037,	1,	Regular
126041,	1,	Regular
126047,	1,	Regular
126067,	1,	Regular
126079,	1,	Regular
126097,	1,	Regular
126107,	1,	Regular
126127,	1,	Regular
126131,	1,	Regular
126143,	1,	Regular
126151,	1,	Regular
126173,	1,	Regular
126199,	1,	Regular
126211,	1,	Regular
126223,	1,	Regular
126227,	1,	Regular
126229,	1,	Regular
126233,	1,	Regular
126241,	1,	Regular
126257,	1,	Regular
126271,	1,	Regular
126307,	1,	Regular
126311,	1,	Regular
126317,	1,	Regular
126323,	1,	Regular
126337,	1,	Regular
126341,	1,	Regular
126349,	1,	Regular
126359,	1,	Regular
126397,	1,	Regular
126421,	1,	Regular
126433,	1,	Regular
126443,	1,	Regular
126457,	1,	Regular
126461,	1,	Regular
126473,	1,	Regular
126481,	1,	Regular
126487,	1,	Regular
126491,	1,	Regular
126493,	1,	Regular
126499,	1,	Regular
126517,	1,	Regular
126541,	1,	Regular
126547,	1,	Regular
126551,	1,	Regular
126583,	1,	Regular
126601,	1,	Regular
126611,	1,	Regular
126613,	1,	Regular
126631,	1,	Regular
126641,	1,	Regular
126653,	1,	Regular
126683,	1,	Regular
126691,	1,	Regular
126703,	1,	Regular
126713,	1,	Regular
126719,	1,	Regular
126733,	1,	Regular
126739,	1,	Regular
126743,	1,	Regular
126751,	1,	Regular
126757,	1,	Regular
126761,	1,	Regular
126781,	1,	Regular
126823,	1,	Regular
126827,	1,	Regular
126839,	1,	Regular
126851,	1,	Regular
126857,	1,	Regular
126859,	1,	Regular
126913,	1,	Regular
126923,	1,	Regular
126943,	1,	Regular
126949,	1,	Regular
126961,	1,	Regular
126967,	1,	Regular
126989,	1,	Regular
127031,	1,	Regular
127033,	1,	Regular
127037,	1,	Regular
127051,	1,	Regular
127079,	1,	Regular
127081,	1,	Regular
127103,	1,	Regular
127123,	1,	Regular
127133,	1,	Regular
127139,	1,	Regular
127157,	1,	Regular
127163,	1,	Regular
127189,	1,	Regular
127207,	1,	Regular
127217,	1,	Regular
127219,	1,	Regular
127241,	1,	Regular
127247,	1,	Regular
127249,	1,	Regular
127261,	1,	Regular
127271,	1,	Regular
127277,	1,	Regular
127289,	1,	Regular
127291,	1,	Regular
127297,	1,	Regular
127301,	1,	Regular
127321,	1,	Regular
127331,	1,	Regular
127343,	1,	Regular
127363,	1,	Regular
127373,	1,	Regular
127399,	1,	Regular
127403,	1,	Regular
127423,	1,	Regular
127447,	1,	Regular
127453,	1,	Regular
127481,	1,	Regular
127487,	1,	Regular
127493,	1,	Regular
127507,	1,	Regular
127529,	1,	Regular
127541,	1,	Regular
127549,	1,	Regular
127579,	1,	Regular
127583,	1,	Regular
127591,	1,	Regular
127597,	1,	Regular
127601,	1,	Regular
127607,	1,	Regular
127609,	1,	Regular
127637,	1,	Regular
127643,	1,	Regular
127649,	1,	Regular
127657,	1,	Regular
127663,	1,	Regular
127669,	1,	Regular
127679,	1,	Regular
127681,	1,	Regular
127691,	1,	Regular
127703,	1,	Regular
127709,	1,	Regular
127711,	1,	Regular
127717,	1,	Regular
127727,	1,	Regular
127733,	1,	Regular
127739,	1,	Regular
127747,	1,	Regular
127763,	1,	Regular
127781,	1,	Regular
127807,	1,	Regular
127817,	1,	Regular
127819,	1,	Regular
127837,	1,	Regular
127843,	1,	Regular
127849,	1,	Regular
127859,	1,	Regular
127867,	1,	Regular
127873,	1,	Regular
127877,	1,	Regular
127913,	1,	Regular
127921,	1,	Regular
127931,	1,	Regular
127951,	1,	Regular
127973,	1,	Regular
127979,	1,	Regular
127997,	1,	Regular
128021,	1,	Regular
128033,	1,	Regular
128047,	1,	Regular
128053,	1,	Regular
128099,	1,	Regular
128111,	1,	Regular
128113,	1,	Regular
128119,	1,	Regular
128147,	1,	Regular
128153,	1,	Regular
128159,	1,	Regular
128173,	1,	Regular
128189,	1,	Regular
128201,	1,	Regular
128203,	1,	Regular
128213,	1,	Regular
128221,	1,	Regular
128237,	1,	Regular
128239,	1,	Regular
128257,	1,	Regular
128273,	1,	Regular
128287,	1,	Regular
128291,	1,	Regular
128311,	1,	Regular
128321,	1,	Regular
128327,	1,	Regular
128339,	1,	Regular
128341,	1,	Regular
128347,	1,	Regular
128351,	1,	Regular
128377,	1,	Regular
128389,	1,	Regular
128393,	1,	Regular
128399,	1,	Regular
128411,	1,	Regular
128413,	1,	Regular
128431,	1,	Regular
128437,	1,	Regular
128449,	1,	Regular
128461,	1,	Regular
128467,	1,	Regular
128473,	1,	Regular
128477,	1,	Regular
128483,	1,	Regular
128489,	1,	Regular
128509,	1,	Regular
128519,	1,	Regular
128521,	1,	Regular
128549,	1,	Regular
128551,	1,	Regular
128563,	1,	Regular
128591,	1,	Regular
128599,	1,	Regular
128603,	1,	Regular
128621,	1,	Regular
128629,	1,	Regular
128657,	1,	Regular
128659,	1,	Regular
128663,	1,	Regular
128669,	1,	Regular
128677,	1,	Regular
128683,	1,	Regular
128693,	1,	Regular
128717,	1,	Regular
128747,	1,	Regular
128749,	1,	Regular
128761,	1,	Regular
128767,	1,	Regular
128813,	1,	Regular
128819,	1,	Regular
128831,	1,	Regular
128833,	1,	Regular
128837,	1,	Regular
128857,	1,	Regular
128861,	1,	Regular
128873,	1,	Regular
128879,	1,	Regular
128903,	1,	Regular
128923,	1,	Regular
128939,	1,	Regular
128941,	1,	Regular
128951,	1,	Regular
128959,	1,	Regular
128969,	1,	Regular
128971,	1,	Regular
128981,	1,	Regular
128983,	1,	Regular
128987,	1,	Regular
128993,	1,	Regular
129001,	1,	Regular
129011,	1,	Regular
129023,	1,	Regular
129037,	1,	Regular
129049,	1,	Regular
129061,	1,	Regular
129083,	1,	Regular
129089,	1,	Regular
129097,	1,	Regular
129113,	1,	Regular
129119,	1,	Regular
129121,	1,	Regular
129127,	1,	Regular
129169,	1,	Regular
129187,	1,	Regular
129193,	1,	Regular
129197,	1,	Regular
129209,	1,	Regular
129221,	1,	Regular
129223,	1,	Regular
129229,	1,	Regular
129263,	1,	Regular
129277,	1,	Regular
129281,	1,	Regular
129287,	1,	Regular
129289,	1,	Regular
129293,	1,	Regular
129313,	1,	Regular
129341,	1,	Regular
129347,	1,	Regular
129361,	1,	Regular
129379,	1,	Regular
129401,	1,	Regular
129403,	1,	Regular
129419,	1,	Regular
129439,	1,	Regular
129443,	1,	Regular
129449,	1,	Regular
129457,	1,	Regular
129461,	1,	Regular
129469,	1,	Regular
129491,	1,	Regular
129497,	1,	Regular
129499,	1,	Regular
129509,	1,	Regular
129517,	1,	Regular
129527,	1,	Regular
129529,	1,	Regular
129533,	1,	Regular
129539,	1,	Regular
129553,	1,	Regular
129581,	1,	Regular
129587,	1,	Regular
129589,	1,	Regular
129593,	1,	Regular
129607,	1,	Regular
